Entry,Majority protein IDs,Fasta headers,Unique peptides R1,Unique peptides R2,Unique peptides R3,Ratio H/L normalized R1,Ratio H/L normalized R2,Ratio H/L normalized R3,Log2FC,Pvalue,FDR
Q9BW60,sp|Q9BW60|ELOV1_HUMAN,sp|Q9BW60|ELOV1_HUMAN;Very long chain fatty acid elongase 1 OS=Homo sapiens OX=9606 GN=ELOVL1 PE=1 SV=1,1,1,1,,,,,,
Q9BW92,sp|Q9BW92|SYTM_HUMAN,"sp|Q9BW92|SYTM_HUMAN;Threonine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=TARS2 PE=1 SV=1",1,1,2,,,,,,
Q9BWF2,sp|Q9BWF2|TRAIP_HUMAN,sp|Q9BWF2|TRAIP_HUMAN;E3 ubiquitin-protein ligase TRAIP OS=Homo sapiens OX=9606 GN=TRAIP PE=1 SV=1,6,2,3,2.4872,,2.3056,,,
Q9BWF3,sp|Q9BWF3|RBM4_HUMAN;sp|Q9BQ04|RBM4B_HUMAN,sp|Q9BWF3|RBM4_HUMAN;RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;sp|Q9BQ04|RBM4B_HUMAN;RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=RBM4B PE=1 SV=1,1,2,1,,,,,,
Q9BQ04,sp|Q9BWF3|RBM4_HUMAN;sp|Q9BQ04|RBM4B_HUMAN,sp|Q9BWF3|RBM4_HUMAN;RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;sp|Q9BQ04|RBM4B_HUMAN;RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=RBM4B PE=1 SV=1,1,2,1,,,,,,
Q9BWG6,sp|Q9BWG6|SCNM1_HUMAN,sp|Q9BWG6|SCNM1_HUMAN;Sodium channel modifier 1 OS=Homo sapiens OX=9606 GN=SCNM1 PE=1 SV=1,5,6,7,1.6372,2.1298,2.5054,1.064055064410443,0.012261057636079117,0.018796688568001423
Q9BWT1,sp|Q9BWT1|CDCA7_HUMAN,sp|Q9BWT1|CDCA7_HUMAN;Cell division cycle-associated protein 7 OS=Homo sapiens OX=9606 GN=CDCA7 PE=1 SV=1,0,1,0,,,,,,
Q9BWT3,sp|Q9BWT3|PAPOG_HUMAN,sp|Q9BWT3|PAPOG_HUMAN;Poly(A) polymerase gamma OS=Homo sapiens OX=9606 GN=PAPOLG PE=1 SV=2,8,6,7,2.988,3.4783,3.6437,1.7527485914071337,0.00027303756725916863,0.0019139663130642714
Q9BXJ9,sp|Q9BXJ9|NAA15_HUMAN,"sp|Q9BXJ9|NAA15_HUMAN;N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1",3,2,3,1.5862,1.596,1.1109,0.5170572774276898,0.05452125116501562,0.0675793004042881
Q9BXP5,sp|Q9BXP5|SRRT_HUMAN,sp|Q9BXP5|SRRT_HUMAN;Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1,1,0,0,,,,,,
Q9BXS5,sp|Q9BXS5|AP1M1_HUMAN,sp|Q9BXS5|AP1M1_HUMAN;AP-1 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP1M1 PE=1 SV=3,0,0,0,,,,,,
Q9BXS6,sp|Q9BXS6|NUSAP_HUMAN,sp|Q9BXS6|NUSAP_HUMAN;Nucleolar and spindle-associated protein 1 OS=Homo sapiens OX=9606 GN=NUSAP1 PE=1 SV=1,5,2,4,2.1648,,2.9524,,,
Q9BXT6,sp|Q9BXT6|M10L1_HUMAN,sp|Q9BXT6|M10L1_HUMAN;RNA helicase Mov10l1 OS=Homo sapiens OX=9606 GN=MOV10L1 PE=1 SV=1,1,0,1,,,,,,
Q9BXW7,sp|Q9BXW7|HDHD5_HUMAN,sp|Q9BXW7|HDHD5_HUMAN;Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1,0,2,2,,,1.2223,,,
Q9BXW9,sp|Q9BXW9|FACD2_HUMAN,sp|Q9BXW9|FACD2_HUMAN;Fanconi anemia group D2 protein OS=Homo sapiens OX=9606 GN=FANCD2 PE=1 SV=2,0,1,0,,,,,,
Q9BXY0,sp|Q9BXY0|MAK16_HUMAN,sp|Q9BXY0|MAK16_HUMAN;Protein MAK16 homolog OS=Homo sapiens OX=9606 GN=MAK16 PE=1 SV=2,5,2,4,2.2443,1.6533,1.6173,0.8783722253834295,0.014563035749411687,0.021649320291404095
Q9BY42,sp|Q9BY42|RTF2_HUMAN,sp|Q9BY42|RTF2_HUMAN;Replication termination factor 2 OS=Homo sapiens OX=9606 GN=RTF2 PE=1 SV=3,3,3,3,3.408,2.7099,2.1848,1.4686180698563198,0.007548242325099127,0.013034525771146784
Q9BY44,sp|Q9BY44|EIF2A_HUMAN,sp|Q9BY44|EIF2A_HUMAN;Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3,1,1,1,,,,,,
Q9BY77,sp|Q9BY77|PDIP3_HUMAN,sp|Q9BY77|PDIP3_HUMAN;Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2,16,16,12,3.3399,2.483,2.4453,1.4626107859036468,0.0038554560137637806,0.007912066254332628
Q9BYG3,sp|Q9BYG3|MK67I_HUMAN,sp|Q9BYG3|MK67I_HUMAN;MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1,11,8,8,2.6709,2.1033,2.1416,1.2049336471514174,0.0020494159182762517,0.005314968755090059
Q9BYW2,sp|Q9BYW2|SETD2_HUMAN,sp|Q9BYW2|SETD2_HUMAN;Histone-lysine N-methyltransferase SETD2 OS=Homo sapiens OX=9606 GN=SETD2 PE=1 SV=3,1,0,0,,,,,,
Q9BZ95,sp|Q9BZ95|NSD3_HUMAN,sp|Q9BZ95|NSD3_HUMAN;Histone-lysine N-methyltransferase NSD3 OS=Homo sapiens OX=9606 GN=NSD3 PE=1 SV=1,2,4,1,,,,,,
Q9BZE1,sp|Q9BZE1|RM37_HUMAN,sp|Q9BZE1|RM37_HUMAN;Large ribosomal subunit protein mL37 OS=Homo sapiens OX=9606 GN=MRPL37 PE=1 SV=2,0,0,0,,,,,,
Q9BZE4,sp|Q9BZE4|GTPB4_HUMAN,sp|Q9BZE4|GTPB4_HUMAN;GTP-binding protein 4 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3,18,16,16,0.51838,0.54146,0.38426,-1.0547918523265167,0.00045119948667099626,0.002343027042897531
Q9BZF1,sp|Q9BZF1|OSBL8_HUMAN,sp|Q9BZF1|OSBL8_HUMAN;Oxysterol-binding protein-related protein 8 OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=3,0,0,0,,,,,,
Q9BZH6,sp|Q9BZH6|WDR11_HUMAN,sp|Q9BZH6|WDR11_HUMAN;WD repeat-containing protein 11 OS=Homo sapiens OX=9606 GN=WDR11 PE=1 SV=1,0,0,0,,,,,,
Q9BZI7,sp|Q9BZI7|REN3B_HUMAN,sp|Q9BZI7|REN3B_HUMAN;Regulator of nonsense transcripts 3B OS=Homo sapiens OX=9606 GN=UPF3B PE=1 SV=1,7,6,7,3.8473,3.0371,3.3745,1.7738416419121228,0.0005016331832944912,0.0025011006603697164
Q9BZJ0,sp|Q9BZJ0|CRNL1_HUMAN,sp|Q9BZJ0|CRNL1_HUMAN;Crooked neck-like protein 1 OS=Homo sapiens OX=9606 GN=CRNKL1 PE=1 SV=4,1,1,0,,,,,,
Q9BZZ5,sp|Q9BZZ5|API5_HUMAN,sp|Q9BZZ5|API5_HUMAN;Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3,3,6,3,2.6891,2.2801,2.3549,1.2876889884642289,0.00033048857917755453,0.002127144673251896
Q9C086,sp|Q9C086|IN80B_HUMAN,sp|Q9C086|IN80B_HUMAN;INO80 complex subunit B OS=Homo sapiens OX=9606 GN=INO80B PE=1 SV=2,2,1,0,,,,,,
Q9C0C9,sp|Q9C0C9|UBE2O_HUMAN,sp|Q9C0C9|UBE2O_HUMAN;(E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3,0,1,0,,,,,,
Q9C0D4,sp|Q9C0D4|Z518B_HUMAN,sp|Q9C0D4|Z518B_HUMAN;Zinc finger protein 518B OS=Homo sapiens OX=9606 GN=ZNF518B PE=1 SV=2,0,2,2,,1.5143,1.5428,,,
Q9C0J8,sp|Q9C0J8|WDR33_HUMAN,sp|Q9C0J8|WDR33_HUMAN;pre-mRNA 3 end processing protein WDR33 OS=Homo sapiens OX=9606 GN=WDR33 PE=1 SV=2,0,2,1,,,,,,
Q9GZR1,sp|Q9GZR1|SENP6_HUMAN,sp|Q9GZR1|SENP6_HUMAN;Sentrin-specific protease 6 OS=Homo sapiens OX=9606 GN=SENP6 PE=1 SV=2,1,1,1,,,,,,
Q9GZR2,sp|Q9GZR2|REXO4_HUMAN,sp|Q9GZR2|REXO4_HUMAN;RNA exonuclease 4 OS=Homo sapiens OX=9606 GN=REXO4 PE=1 SV=2,25,24,26,3.0143,2.7684,2.3958,1.4468737653064725,0.0006578214386330566,0.002874880631314462
Q9GZR7,sp|Q9GZR7|DDX24_HUMAN,sp|Q9GZR7|DDX24_HUMAN;ATP-dependent RNA helicase DDX24 OS=Homo sapiens OX=9606 GN=DDX24 PE=1 SV=1,21,25,23,1.4688,1.246,1.1663,0.3715031052044355,0.03153955012183661,0.04166045053406776
Q9GZS1,sp|Q9GZS1|RPA49_HUMAN,sp|Q9GZS1|RPA49_HUMAN;DNA-directed RNA polymerase I subunit RPA49 OS=Homo sapiens OX=9606 GN=POLR1E PE=1 SV=3,2,5,4,,1.1823,,,,
Q9GZU8,sp|Q9GZU8|PIP30_HUMAN,sp|Q9GZU8|PIP30_HUMAN;PSME3-interacting protein OS=Homo sapiens OX=9606 GN=PSME3IP1 PE=1 SV=1,8,9,9,2.3291,2.8134,3.3521,1.501583513597924,0.00344371836034193,0.007366019936924733
Q9GZX3,sp|Q9GZX3|CHST6_HUMAN,sp|Q9GZX3|CHST6_HUMAN;Carbohydrate sulfotransferase 6 OS=Homo sapiens OX=9606 GN=CHST6 PE=1 SV=1,0,0,0,,,,,,
Q9H061,sp|Q9H061|T126A_HUMAN,sp|Q9H061|T126A_HUMAN;Transmembrane protein 126A OS=Homo sapiens OX=9606 GN=TMEM126A PE=1 SV=1,0,0,0,,,,,,
Q9H078,sp|Q9H078|CLPB_HUMAN,sp|Q9H078|CLPB_HUMAN;Mitochondrial disaggregase OS=Homo sapiens OX=9606 GN=CLPB PE=1 SV=1,0,0,1,,,,,,
Q9H089,sp|Q9H089|LSG1_HUMAN,sp|Q9H089|LSG1_HUMAN;Large subunit GTPase 1 homolog OS=Homo sapiens OX=9606 GN=LSG1 PE=1 SV=2,9,6,8,1.9611,1.7636,1.6482,0.8407384862450269,0.000979074989122207,0.0034987621970623607
Q9H0A0,sp|Q9H0A0|NAT10_HUMAN,sp|Q9H0A0|NAT10_HUMAN;RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2,50,49,49,1.4993,1.374,1.1282,0.41557840850503497,0.0375531402322818,0.04887430750819028
Q9H0C8,sp|Q9H0C8|ILKAP_HUMAN,sp|Q9H0C8|ILKAP_HUMAN;Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens OX=9606 GN=ILKAP PE=1 SV=1,7,9,9,3.5715,3.0934,3.6078,1.7757810128878246,0.00012712607829155938,0.0012857894775774863
Q9H0D6,sp|Q9H0D6|XRN2_HUMAN,sp|Q9H0D6|XRN2_HUMAN;5-3 exoribonuclease 2 OS=Homo sapiens OX=9606 GN=XRN2 PE=1 SV=1,11,13,15,0.84702,0.98856,0.88885,-0.13900807714025412,0.09390361241201035,0.11025498770763405
Q9H0G5,sp|Q9H0G5|NSRP1_HUMAN,sp|Q9H0G5|NSRP1_HUMAN;Nuclear speckle splicing regulatory protein 1 OS=Homo sapiens OX=9606 GN=NSRP1 PE=1 SV=1,3,4,2,2.8102,2.7775,4.5841,1.7615405950224732,0.016056080955523546,0.023342310711520882
Q9H0H0,sp|Q9H0H0|INT2_HUMAN,sp|Q9H0H0|INT2_HUMAN;Integrator complex subunit 2 OS=Homo sapiens OX=9606 GN=INTS2 PE=1 SV=2,3,3,3,0.77769,0.63805,0.57951,-0.5883929767479694,0.004689677729791834,0.009121680859045656
Q9H0H5,sp|Q9H0H5|RGAP1_HUMAN,sp|Q9H0H5|RGAP1_HUMAN;Rac GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RACGAP1 PE=1 SV=1,2,0,3,1.1818,,0.95259,,,
Q9H0S4,sp|Q9H0S4|DDX47_HUMAN,sp|Q9H0S4|DDX47_HUMAN;Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1,2,7,4,,0.7524,0.58027,,,
Q9H0U9,sp|Q9H0U9|TSYL1_HUMAN,sp|Q9H0U9|TSYL1_HUMAN;Testis-specific Y-encoded-like protein 1 OS=Homo sapiens OX=9606 GN=TSPYL1 PE=1 SV=3,0,0,0,,,,,,
Q9H116,sp|Q9H116|GZF1_HUMAN,sp|Q9H116|GZF1_HUMAN;GDNF-inducible zinc finger protein 1 OS=Homo sapiens OX=9606 GN=GZF1 PE=1 SV=1,2,1,2,,,,,,
Q9H147,sp|Q9H147|TDIF1_HUMAN,sp|Q9H147|TDIF1_HUMAN;Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Homo sapiens OX=9606 GN=DNTTIP1 PE=1 SV=2,0,0,0,,,,,,
Q9H165,sp|Q9H165|BC11A_HUMAN,sp|Q9H165|BC11A_HUMAN;B-cell lymphoma/leukemia 11A OS=Homo sapiens OX=9606 GN=BCL11A PE=1 SV=2,2,2,1,1.1352,0.84539,,,,
Q9H1D9,sp|Q9H1D9|RPC6_HUMAN,sp|Q9H1D9|RPC6_HUMAN;DNA-directed RNA polymerase III subunit RPC6 OS=Homo sapiens OX=9606 GN=POLR3F PE=1 SV=1,8,9,8,2.2176,2.5873,2.5243,1.2886932325601836,0.00022574382122310754,0.0016725227555265778
Q9H1E3,sp|Q9H1E3|NUCKS_HUMAN,sp|Q9H1E3|NUCKS_HUMAN;Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens OX=9606 GN=NUCKS1 PE=1 SV=1,1,0,0,,,,,,
Q9H1Z9,sp|Q9H1Z9|TSN10_HUMAN,sp|Q9H1Z9|TSN10_HUMAN;Tetraspanin-10 OS=Homo sapiens OX=9606 GN=TSPAN10 PE=2 SV=1,0,0,0,,,,,,
Q9H223,sp|Q9H223|EHD4_HUMAN;sp|Q9H4M9|EHD1_HUMAN;sp|Q9NZN3|EHD3_HUMAN,sp|Q9H223|EHD4_HUMAN;EH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=EHD4 PE=1 SV=1;sp|Q9H4M9|EHD1_HUMAN;EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2;sp|Q9NZN3|EHD3_HUMAN;EH domain-containing protein 3 OS=Homo sapiens ,1,1,1,,,,,,
Q9H4M9,sp|Q9H223|EHD4_HUMAN;sp|Q9H4M9|EHD1_HUMAN;sp|Q9NZN3|EHD3_HUMAN,sp|Q9H223|EHD4_HUMAN;EH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=EHD4 PE=1 SV=1;sp|Q9H4M9|EHD1_HUMAN;EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2;sp|Q9NZN3|EHD3_HUMAN;EH domain-containing protein 3 OS=Homo sapiens ,1,1,1,,,,,,
Q9NZN3,sp|Q9H223|EHD4_HUMAN;sp|Q9H4M9|EHD1_HUMAN;sp|Q9NZN3|EHD3_HUMAN,sp|Q9H223|EHD4_HUMAN;EH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=EHD4 PE=1 SV=1;sp|Q9H4M9|EHD1_HUMAN;EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2;sp|Q9NZN3|EHD3_HUMAN;EH domain-containing protein 3 OS=Homo sapiens ,1,1,1,,,,,,
Q9H269,sp|Q9H269|VPS16_HUMAN,sp|Q9H269|VPS16_HUMAN;Vacuolar protein sorting-associated protein 16 homolog OS=Homo sapiens OX=9606 GN=VPS16 PE=1 SV=2,0,0,0,,,,,,
Q9H2M9,sp|Q9H2M9|RBGPR_HUMAN,sp|Q9H2M9|RBGPR_HUMAN;Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP2 PE=1 SV=1,0,0,0,,,,,,
Q9H2P0,sp|Q9H2P0|ADNP_HUMAN,sp|Q9H2P0|ADNP_HUMAN;Activity-dependent neuroprotector homeobox protein OS=Homo sapiens OX=9606 GN=ADNP PE=1 SV=1,13,17,17,1.4453,1.7655,1.2068,0.5583002923174638,0.04326694287095746,0.05539598494146594
Q9H2U1,sp|Q9H2U1|DHX36_HUMAN,sp|Q9H2U1|DHX36_HUMAN;ATP-dependent DNA/RNA helicase DHX36 OS=Homo sapiens OX=9606 GN=DHX36 PE=1 SV=2,2,1,3,0.81884,1.54,1.0487,0.18376809173498607,0.5577553820174114,
Q9H2Y7,sp|Q9H2Y7|ZN106_HUMAN,sp|Q9H2Y7|ZN106_HUMAN;Zinc finger protein 106 OS=Homo sapiens OX=9606 GN=ZNF106 PE=1 SV=1,20,19,17,1.3727,1.1773,1.0574,0.26599690189449854,0.09229401080228629,0.1087257232080178
Q9H329,sp|Q9H329|E41LB_HUMAN;sp|Q9HCM4|E41L5_HUMAN,sp|Q9H329|E41LB_HUMAN;Band 4.1-like protein 4B OS=Homo sapiens OX=9606 GN=EPB41L4B PE=2 SV=2;sp|Q9HCM4|E41L5_HUMAN;Band 4.1-like protein 5 OS=Homo sapiens OX=9606 GN=EPB41L5 PE=1 SV=3,1,0,0,,,,,,
Q9HCM4,sp|Q9H329|E41LB_HUMAN;sp|Q9HCM4|E41L5_HUMAN,sp|Q9H329|E41LB_HUMAN;Band 4.1-like protein 4B OS=Homo sapiens OX=9606 GN=EPB41L4B PE=2 SV=2;sp|Q9HCM4|E41L5_HUMAN;Band 4.1-like protein 5 OS=Homo sapiens OX=9606 GN=EPB41L5 PE=1 SV=3,1,0,0,,,,,,
Q9H3H5,sp|Q9H3H5|GPT_HUMAN,sp|Q9H3H5|GPT_HUMAN;UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase OS=Homo sapiens OX=9606 GN=DPAGT1 PE=1 SV=2,0,0,0,,,,,,
Q9H3N1,sp|Q9H3N1|TMX1_HUMAN,sp|Q9H3N1|TMX1_HUMAN;Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1,0,0,1,,,,,,
Q9H3N8,sp|Q9H3N8|HRH4_HUMAN,sp|Q9H3N8|HRH4_HUMAN;Histamine H4 receptor OS=Homo sapiens OX=9606 GN=HRH4 PE=1 SV=2,0,0,0,,,,,,
Q9H3P2,sp|Q9H3P2|NELFA_HUMAN,sp|Q9H3P2|NELFA_HUMAN;Negative elongation factor A OS=Homo sapiens OX=9606 GN=NELFA PE=1 SV=3,2,2,2,2.0603,1.945,3.2918,1.282360723974156,0.029287399653341463,0.03912354519729388
Q9H3U1,sp|Q9H3U1|UN45A_HUMAN,sp|Q9H3U1|UN45A_HUMAN;Protein unc-45 homolog A OS=Homo sapiens OX=9606 GN=UNC45A PE=1 SV=1,2,3,2,0.71497,0.93628,0.80098,-0.29086820183199513,0.04712046862922441,0.05936172916279516
Q9H410,sp|Q9H410|DSN1_HUMAN,sp|Q9H410|DSN1_HUMAN;Kinetochore-associated protein DSN1 homolog OS=Homo sapiens OX=9606 GN=DSN1 PE=1 SV=2,2,2,1,1.3727,1.798,,,,
Q9H444,sp|Q9H444|CHM4B_HUMAN,sp|Q9H444|CHM4B_HUMAN;Charged multivesicular body protein 4b OS=Homo sapiens OX=9606 GN=CHMP4B PE=1 SV=1,3,2,3,1.8094,4.2738,5.9725,2.00668101592449,0.0669311352312981,0.08128172168740833
Q9H490,sp|Q9H490|PIGU_HUMAN,sp|Q9H490|PIGU_HUMAN;Phosphatidylinositol glycan anchor biosynthesis class U protein OS=Homo sapiens OX=9606 GN=PIGU PE=1 SV=3,0,0,0,,,,,,
Q9H4A6,sp|Q9H4A6|GOLP3_HUMAN;sp|Q9H4A5|GLP3L_HUMAN,sp|Q9H4A6|GOLP3_HUMAN;Golgi phosphoprotein 3 OS=Homo sapiens OX=9606 GN=GOLPH3 PE=1 SV=1;sp|Q9H4A5|GLP3L_HUMAN;Golgi phosphoprotein 3-like OS=Homo sapiens OX=9606 GN=GOLPH3L PE=1 SV=1,0,1,2,,,1.1473,,,
Q9H4A5,sp|Q9H4A6|GOLP3_HUMAN;sp|Q9H4A5|GLP3L_HUMAN,sp|Q9H4A6|GOLP3_HUMAN;Golgi phosphoprotein 3 OS=Homo sapiens OX=9606 GN=GOLPH3 PE=1 SV=1;sp|Q9H4A5|GLP3L_HUMAN;Golgi phosphoprotein 3-like OS=Homo sapiens OX=9606 GN=GOLPH3L PE=1 SV=1,0,1,2,,,1.1473,,,
Q9H4E7,sp|Q9H4E7|DEFI6_HUMAN,sp|Q9H4E7|DEFI6_HUMAN;Differentially expressed in FDCP 6 homolog OS=Homo sapiens OX=9606 GN=DEF6 PE=1 SV=1,1,1,0,,,,,,
Q9H4F8,sp|Q9H4F8|SMOC1_HUMAN,sp|Q9H4F8|SMOC1_HUMAN;SPARC-related modular calcium-binding protein 1 OS=Homo sapiens OX=9606 GN=SMOC1 PE=1 SV=1,2,1,2,1.3317,,,,,
Q9H4I3,sp|Q9H4I3|TRABD_HUMAN,sp|Q9H4I3|TRABD_HUMAN;TraB domain-containing protein OS=Homo sapiens OX=9606 GN=TRABD PE=1 SV=1,1,2,1,,0.62736,,,,
Q9H4L4,sp|Q9H4L4|SENP3_HUMAN,sp|Q9H4L4|SENP3_HUMAN;Sentrin-specific protease 3 OS=Homo sapiens OX=9606 GN=SENP3 PE=1 SV=2,3,4,5,0.97352,0.95907,0.77426,-0.14834755784949094,0.20234995263762393,0.22704241912430703
Q9H4L7,sp|Q9H4L7|SMRCD_HUMAN,sp|Q9H4L7|SMRCD_HUMAN;SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 OS=Homo sapiens OX=9606 GN=SMARCAD1 PE=1 SV=2,1,1,1,,,,,,
Q9H501,sp|Q9H501|ESF1_HUMAN,sp|Q9H501|ESF1_HUMAN;ESF1 homolog OS=Homo sapiens OX=9606 GN=ESF1 PE=1 SV=1,40,40,37,1.7203,1.5572,1.4338,0.6511627002577338,0.0023448300587209495,0.005784458820816837
Q9H582,sp|Q9H582|ZN644_HUMAN,sp|Q9H582|ZN644_HUMAN;Zinc finger protein 644 OS=Homo sapiens OX=9606 GN=ZNF644 PE=1 SV=2,3,1,4,1.7209,,1.7989,,,
Q9H583,sp|Q9H583|HEAT1_HUMAN,sp|Q9H583|HEAT1_HUMAN;HEAT repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=HEATR1 PE=1 SV=3,32,33,36,0.52148,0.49501,0.35448,-1.1297654987686896,0.0004688553446806912,0.002405431768361807
Q9H5V7,sp|Q9H5V7|IKZF5_HUMAN,sp|Q9H5V7|IKZF5_HUMAN;Zinc finger protein Pegasus OS=Homo sapiens OX=9606 GN=IKZF5 PE=1 SV=1,1,1,1,,,,,,
Q9H5V9,sp|Q9H5V9|STEEP_HUMAN,sp|Q9H5V9|STEEP_HUMAN;STING ER exit protein OS=Homo sapiens OX=9606 GN=STEEP1 PE=1 SV=1,10,9,11,3.2075,2.3793,3.1749,1.5462483170072894,0.0020870551183990926,0.00537321826846021
Q9H6F5,sp|Q9H6F5|CCD86_HUMAN,sp|Q9H6F5|CCD86_HUMAN;Coiled-coil domain-containing protein 86 OS=Homo sapiens OX=9606 GN=CCDC86 PE=1 SV=1,3,6,5,4.0228,2.9784,2.7222,1.6964983712827528,0.004883063608361387,0.009369130175392579
Q9H6R0,sp|Q9H6R0|DHX33_HUMAN,sp|Q9H6R0|DHX33_HUMAN;ATP-dependent RNA helicase DHX33 OS=Homo sapiens OX=9606 GN=DHX33 PE=1 SV=2,3,3,2,1.5458,2.6499,,,,
Q9H6R4,sp|Q9H6R4|NOL6_HUMAN,sp|Q9H6R4|NOL6_HUMAN;Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2,39,44,42,2.941,2.6933,2.2213,1.3887589700836582,0.0015555069721673396,0.004588745567893652
Q9H6S0,sp|Q9H6S0|YTDC2_HUMAN,sp|Q9H6S0|YTDC2_HUMAN;3-5 RNA helicase YTHDC2 OS=Homo sapiens OX=9606 GN=YTHDC2 PE=1 SV=2,0,3,1,,1.2882,,,,
Q9H6T3,sp|Q9H6T3|RPAP3_HUMAN,sp|Q9H6T3|RPAP3_HUMAN;RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2,0,0,1,,,,,,
Q9H6Y2,sp|Q9H6Y2|WDR55_HUMAN,sp|Q9H6Y2|WDR55_HUMAN;WD repeat-containing protein 55 OS=Homo sapiens OX=9606 GN=WDR55 PE=1 SV=2,5,5,6,4.3899,3.1409,2.4331,1.7317480417098565,0.01537447812980523,0.0225832583317471
Q9H7B2,sp|Q9H7B2|RPF2_HUMAN,sp|Q9H7B2|RPF2_HUMAN;Ribosome production factor 2 homolog OS=Homo sapiens OX=9606 GN=RPF2 PE=1 SV=2,3,4,2,0.66919,0.5271,0.3393,-0.9661694304466989,0.006936618490776752,0.012222699805969654
Q9H7E9,sp|Q9H7E9|CH033_HUMAN,sp|Q9H7E9|CH033_HUMAN;UPF0488 protein C8orf33 OS=Homo sapiens OX=9606 GN=C8orf33 PE=1 SV=1,0,0,0,,,,,,
Q9H7N4,sp|Q9H7N4|SFR19_HUMAN,"sp|Q9H7N4|SFR19_HUMAN;Splicing factor, arginine/serine-rich 19 OS=Homo sapiens OX=9606 GN=SCAF1 PE=1 SV=3",3,4,4,3.2863,2.5767,2.4745,1.4746523555760664,0.002228231336250099,0.005614191409484236
Q9H7S9,sp|Q9H7S9|ZN703_HUMAN;sp|Q96F45|ZN503_HUMAN,sp|Q9H7S9|ZN703_HUMAN;Zinc finger protein 703 OS=Homo sapiens OX=9606 GN=ZNF703 PE=1 SV=1;sp|Q96F45|ZN503_HUMAN;Zinc finger protein 503 OS=Homo sapiens OX=9606 GN=ZNF503 PE=1 SV=1,2,2,1,1.9109,2.456,,,,
Q96F45,sp|Q9H7S9|ZN703_HUMAN;sp|Q96F45|ZN503_HUMAN,sp|Q9H7S9|ZN703_HUMAN;Zinc finger protein 703 OS=Homo sapiens OX=9606 GN=ZNF703 PE=1 SV=1;sp|Q96F45|ZN503_HUMAN;Zinc finger protein 503 OS=Homo sapiens OX=9606 GN=ZNF503 PE=1 SV=1,2,2,1,1.9109,2.456,,,,
Q9H7T9,sp|Q9H7T9|AUNIP_HUMAN,sp|Q9H7T9|AUNIP_HUMAN;Aurora kinase A- and ninein-interacting protein OS=Homo sapiens OX=9606 GN=AUNIP PE=1 SV=1,0,0,0,,,,,,
