Entry,Majority protein IDs,Fasta headers,Unique peptides R1,Unique peptides R2,Unique peptides R3,Ratio H/L normalized R1,Ratio H/L normalized R2,Ratio H/L normalized R3,Log2FC,Pvalue,FDR
Q96PK6,sp|Q96PK6|RBM14_HUMAN,sp|Q96PK6|RBM14_HUMAN;RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,29,31,30,0.64038,0.80512,1.0473,-0.2671953622089364,0.2257689594527934,0.3423934669135197
Q96PM9,sp|Q96PM9|Z385A_HUMAN,sp|Q96PM9|Z385A_HUMAN;Zinc finger protein 385A OS=Homo sapiens OX=9606 GN=ZNF385A PE=1 SV=2,0,1,2,,,1.403,,,
Q96PQ6,sp|Q96PQ6|ZN317_HUMAN,sp|Q96PQ6|ZN317_HUMAN;Zinc finger protein 317 OS=Homo sapiens OX=9606 GN=ZNF317 PE=1 SV=2,0,2,1,,,,,,
Q96PV6,sp|Q96PV6|LENG8_HUMAN,sp|Q96PV6|LENG8_HUMAN;Leukocyte receptor cluster member 8 OS=Homo sapiens OX=9606 GN=LENG8 PE=1 SV=3,19,21,17,0.88399,0.86196,1.2885,0.016472548155764252,0.9379736661857561,0.955322131035061
Q96PZ0,sp|Q96PZ0|PUS7_HUMAN,sp|Q96PZ0|PUS7_HUMAN;Pseudouridylate synthase 7 homolog OS=Homo sapiens OX=9606 GN=PUS7 PE=1 SV=2,3,1,1,0.85221,,,,,
Q96QC0,sp|Q96QC0|PP1RA_HUMAN,sp|Q96QC0|PP1RA_HUMAN;Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PPP1R10 PE=1 SV=1,4,5,6,0.7796,0.79568,0.94253,-0.2527930827953175,0.03619982636197221,0.09432509960564367
Q96QD5,sp|Q96QD5|DEPD7_HUMAN,sp|Q96QD5|DEPD7_HUMAN;DEP domain-containing protein 7 OS=Homo sapiens OX=9606 GN=DEPDC7 PE=2 SV=1,0,1,1,,,,,,
Q96QE3,sp|Q96QE3|ATAD5_HUMAN,sp|Q96QE3|ATAD5_HUMAN;ATPase family AAA domain-containing protein 5 OS=Homo sapiens OX=9606 GN=ATAD5 PE=1 SV=4,1,1,1,,,,,,
Q96QK1,sp|Q96QK1|VPS35_HUMAN,sp|Q96QK1|VPS35_HUMAN;Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,2,1,0,0.80881,,,,,
Q96QU8,sp|Q96QU8|XPO6_HUMAN,sp|Q96QU8|XPO6_HUMAN;Exportin-6 OS=Homo sapiens OX=9606 GN=XPO6 PE=1 SV=1,1,1,1,0.66044,,,,,
Q96QV6,sp|Q96QV6|H2A1A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|P16104|H2AX_HUMAN,sp|Q96QV6|H2A1A_HUMAN;Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3;sp|Q8IUE6|H2A2B_HUMAN;Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3;sp|P16104|H2AX_HUMAN;Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2,1,1,1,,,,,,
Q8IUE6,sp|Q96QV6|H2A1A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|P16104|H2AX_HUMAN,sp|Q96QV6|H2A1A_HUMAN;Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3;sp|Q8IUE6|H2A2B_HUMAN;Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3;sp|P16104|H2AX_HUMAN;Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2,1,1,1,,,,,,
P16104,sp|Q96QV6|H2A1A_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|P16104|H2AX_HUMAN,sp|Q96QV6|H2A1A_HUMAN;Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3;sp|Q8IUE6|H2A2B_HUMAN;Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3;sp|P16104|H2AX_HUMAN;Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2,1,1,1,,,,,,
Q96RL1,sp|Q96RL1|UIMC1_HUMAN,sp|Q96RL1|UIMC1_HUMAN;BRCA1-A complex subunit RAP80 OS=Homo sapiens OX=9606 GN=UIMC1 PE=1 SV=2,3,6,4,0.93422,1.1157,1.0061,0.02669148434308168,0.7412812117126998,0.822679520623633
Q96RQ3,sp|Q96RQ3|MCCA_HUMAN,"sp|Q96RQ3|MCCA_HUMAN;Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3",10,10,6,0.64341,0.57008,0.55015,-0.7664063974328043,0.00013031099399690135,0.003472157452949694
Q96SB4,sp|Q96SB4|SRPK1_HUMAN,sp|Q96SB4|SRPK1_HUMAN;SRSF protein kinase 1 OS=Homo sapiens OX=9606 GN=SRPK1 PE=1 SV=2,1,1,1,,,,,,
Q96SI9,sp|Q96SI9|STRBP_HUMAN,sp|Q96SI9|STRBP_HUMAN;Spermatid perinuclear RNA-binding protein OS=Homo sapiens OX=9606 GN=STRBP PE=1 SV=1,16,21,17,0.35391,0.41698,0.55693,-1.1759029133044598,0.0007465141027490627,0.009832645378047147
Q96ST2,sp|Q96ST2|IWS1_HUMAN,sp|Q96ST2|IWS1_HUMAN;Protein IWS1 homolog OS=Homo sapiens OX=9606 GN=IWS1 PE=1 SV=2,7,5,6,1.0286,1.1953,0.91761,0.06649567173193599,0.590248144903565,0.7045447509976079
Q96ST3,sp|Q96ST3|SIN3A_HUMAN,sp|Q96ST3|SIN3A_HUMAN;Paired amphipathic helix protein Sin3a OS=Homo sapiens OX=9606 GN=SIN3A PE=1 SV=2,2,3,1,,0.89191,,,,
Q96T23,sp|Q96T23|RSF1_HUMAN,sp|Q96T23|RSF1_HUMAN;Remodeling and spacing factor 1 OS=Homo sapiens OX=9606 GN=RSF1 PE=1 SV=2,0,2,0,,,,,,
Q96T37,sp|Q96T37|RBM15_HUMAN,sp|Q96T37|RBM15_HUMAN;RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=2,3,5,4,0.85551,1.0376,1.2218,0.05422797892316074,0.7354978789192204,0.8187617897402641
Q96T76,sp|Q96T76|MMS19_HUMAN,sp|Q96T76|MMS19_HUMAN;MMS19 nucleotide excision repair protein homolog OS=Homo sapiens OX=9606 GN=MMS19 PE=1 SV=2,2,4,5,0.83031,0.82676,0.83412,-0.2681274423682564,1.4773020795299737e-07,6.101257588458791e-05
Q99081,sp|Q99081|HTF4_HUMAN,sp|Q99081|HTF4_HUMAN;Transcription factor 12 OS=Homo sapiens OX=9606 GN=TCF12 PE=1 SV=1,10,10,12,0.96287,1.4532,0.99047,0.183344646441932,0.44219306965703786,0.56804273022817
Q99459,sp|Q99459|CDC5L_HUMAN,sp|Q99459|CDC5L_HUMAN;Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,8,7,10,0.89095,1.1481,0.9522,-0.004214008957381984,0.9718010203990395,0.9813051868577097
Q99460,sp|Q99460|PSMD1_HUMAN,sp|Q99460|PSMD1_HUMAN;26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2,2,0,2,,,0.49023,,,
Q99547,sp|Q99547|MPH6_HUMAN,sp|Q99547|MPH6_HUMAN;M-phase phosphoprotein 6 OS=Homo sapiens OX=9606 GN=MPHOSPH6 PE=1 SV=2,0,1,1,,,,,,
Q99549,sp|Q99549|MPP8_HUMAN,sp|Q99549|MPP8_HUMAN;M-phase phosphoprotein 8 OS=Homo sapiens OX=9606 GN=MPHOSPH8 PE=1 SV=2,2,2,2,1.311,1.2544,1.5221,0.44625622988956404,0.011244280654359336,0.044868482224641605
Q99569,sp|Q99569|PKP4_HUMAN;sp|Q9UQB3|CTND2_HUMAN,sp|Q99569|PKP4_HUMAN;Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4 PE=1 SV=2;sp|Q9UQB3|CTND2_HUMAN;Catenin delta-2 OS=Homo sapiens OX=9606 GN=CTNND2 PE=1 SV=3,0,1,1,,,,,,
Q9UQB3,sp|Q99569|PKP4_HUMAN;sp|Q9UQB3|CTND2_HUMAN,sp|Q99569|PKP4_HUMAN;Plakophilin-4 OS=Homo sapiens OX=9606 GN=PKP4 PE=1 SV=2;sp|Q9UQB3|CTND2_HUMAN;Catenin delta-2 OS=Homo sapiens OX=9606 GN=CTNND2 PE=1 SV=3,0,1,1,,,,,,
Q99570,sp|Q99570|PI3R4_HUMAN,sp|Q99570|PI3R4_HUMAN;Phosphoinositide 3-kinase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PIK3R4 PE=1 SV=3,1,1,1,,,,,,
Q99575,sp|Q99575|POP1_HUMAN,sp|Q99575|POP1_HUMAN;Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens OX=9606 GN=POP1 PE=1 SV=2,11,13,13,1.0074,0.832,0.90304,-0.12950244350175255,0.16717815954241053,0.2780360090264902
Q99590,sp|Q99590|SCAFB_HUMAN,sp|Q99590|SCAFB_HUMAN;Protein SCAF11 OS=Homo sapiens OX=9606 GN=SCAF11 PE=1 SV=2,3,4,1,0.52843,0.68249,,,,
Q99615,sp|Q99615|DNJC7_HUMAN,sp|Q99615|DNJC7_HUMAN;DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2,8,6,8,0.67499,0.79666,0.4717,-0.6264167450418031,0.020549795927314637,0.06528512090754574
Q99633,sp|Q99633|PRP18_HUMAN,sp|Q99633|PRP18_HUMAN;Pre-mRNA-splicing factor 18 OS=Homo sapiens OX=9606 GN=PRPF18 PE=1 SV=1,3,3,3,0.56371,0.68436,0.59771,-0.7007318934706227,0.0004303928538219386,0.006970676416802378
Q99697,sp|Q99697|PITX2_HUMAN,sp|Q99697|PITX2_HUMAN;Pituitary homeobox 2 OS=Homo sapiens OX=9606 GN=PITX2 PE=1 SV=2,0,0,1,,,,,,
Q99728,sp|Q99728|BARD1_HUMAN,sp|Q99728|BARD1_HUMAN;BRCA1-associated RING domain protein 1 OS=Homo sapiens OX=9606 GN=BARD1 PE=1 SV=2,1,0,0,,,,,,
Q99729,sp|Q99729|ROAA_HUMAN,sp|Q99729|ROAA_HUMAN;Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2,2,2,4,1.4195,1.9825,1.6606,0.7549159995618338,0.013521990677475152,0.04964073022041989
Q99832,sp|Q99832|TCPH_HUMAN,sp|Q99832|TCPH_HUMAN;T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,10,10,9,0.95264,1.2303,1.048,0.10699145863910194,0.3981278657447415,0.5236522565368733
Q99848,sp|Q99848|EBP2_HUMAN,sp|Q99848|EBP2_HUMAN;Probable rRNA-processing protein EBP2 OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=2,14,14,15,2.8716,2.4799,2.08,1.3086909380572067,0.002950027269935778,0.02065019088955045
Q99986,sp|Q99986|VRK1_HUMAN,sp|Q99986|VRK1_HUMAN;Serine/threonine-protein kinase VRK1 OS=Homo sapiens OX=9606 GN=VRK1 PE=1 SV=1,3,4,6,0.59043,1.09,1.5069,0.08738589546291953,0.8252373633480024,0.8698764191841759
Q9BPU6,sp|Q9BPU6|DPYL5_HUMAN,sp|Q9BPU6|DPYL5_HUMAN;Dihydropyrimidinase-related protein 5 OS=Homo sapiens OX=9606 GN=DPYSL5 PE=1 SV=1,1,1,1,0.71242,,,,,
Q9BPX3,sp|Q9BPX3|CND3_HUMAN,sp|Q9BPX3|CND3_HUMAN;Condensin complex subunit 3 OS=Homo sapiens OX=9606 GN=NCAPG PE=1 SV=1,4,3,3,1.4322,1.086,0.83404,0.16016294020600533,0.5354370003863973,0.6542469856792369
Q9BPX6,sp|Q9BPX6|MICU1_HUMAN,"sp|Q9BPX6|MICU1_HUMAN;Calcium uptake protein 1, mitochondrial OS=Homo sapiens OX=9606 GN=MICU1 PE=1 SV=1",1,0,0,,,,,,
Q9BQ39,sp|Q9BQ39|DDX50_HUMAN,sp|Q9BQ39|DDX50_HUMAN;ATP-dependent RNA helicase DDX50 OS=Homo sapiens OX=9606 GN=DDX50 PE=1 SV=1,37,34,37,1.6443,1.3541,1.3779,0.5447491390722903,0.007862294115065593,0.036079194105801
Q9BQ52,sp|Q9BQ52|RNZ2_HUMAN,sp|Q9BQ52|RNZ2_HUMAN;Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens OX=9606 GN=ELAC2 PE=1 SV=2,1,1,1,,,,,,
Q9BQ61,sp|Q9BQ61|TRIR_HUMAN,sp|Q9BQ61|TRIR_HUMAN;Telomerase RNA component interacting RNase OS=Homo sapiens OX=9606 GN=TRIR PE=1 SV=1,7,7,7,0.94781,1.4209,0.85631,0.10434560673298325,0.6902015832785646,0.7918145941501311
Q9BQ75,sp|Q9BQ75|CMS1_HUMAN,sp|Q9BQ75|CMS1_HUMAN;Protein CMSS1 OS=Homo sapiens OX=9606 GN=CMSS1 PE=1 SV=2,2,1,2,1.5886,,1.4005,,,
Q9BQB6,sp|Q9BQB6|VKOR1_HUMAN,sp|Q9BQB6|VKOR1_HUMAN;Vitamin K epoxide reductase complex subunit 1 OS=Homo sapiens OX=9606 GN=VKORC1 PE=1 SV=1,2,2,2,0.96773,1.0704,0.89851,-0.03079608287860947,0.6940659291044244,0.7934502342879868
Q9BQE3,sp|Q9BQE3|TBA1C_HUMAN,sp|Q9BQE3|TBA1C_HUMAN;Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1,2,2,1,1.1139,1.3071,0.65985,0.03836594162878639,0.8950676507685447,
Q9BQG0,sp|Q9BQG0|MBB1A_HUMAN,sp|Q9BQG0|MBB1A_HUMAN;Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2,52,54,58,1.2266,0.9991,1.1963,0.18987725910616993,0.1198556158235637,0.21615881805734413
Q9BR77,sp|Q9BR77|CCD77_HUMAN,sp|Q9BR77|CCD77_HUMAN;Coiled-coil domain-containing protein 77 OS=Homo sapiens OX=9606 GN=CCDC77 PE=1 SV=1,0,2,2,,,,,,
Q9BRD0,sp|Q9BRD0|BUD13_HUMAN,sp|Q9BRD0|BUD13_HUMAN;BUD13 homolog OS=Homo sapiens OX=9606 GN=BUD13 PE=1 SV=1,16,19,18,1.5637,1.6085,1.461,0.6270464593924088,0.00023789989552348934,0.005332236989864435
Q9BRJ6,sp|Q9BRJ6|CG050_HUMAN,sp|Q9BRJ6|CG050_HUMAN;Uncharacterized protein C7orf50 OS=Homo sapiens OX=9606 GN=C7orf50 PE=1 SV=1,2,4,4,2.0782,1.812,1.4669,0.836489726110627,0.01133327947605857,0.04497201273095599
Q9BRR8,sp|Q9BRR8|GPTC1_HUMAN,sp|Q9BRR8|GPTC1_HUMAN;G patch domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GPATCH1 PE=1 SV=1,19,17,18,0.83158,0.62491,0.7459,-0.44589253624858305,0.01137911702272373,0.04497201273095599
Q9BRT6,sp|Q9BRT6|LLPH_HUMAN,sp|Q9BRT6|LLPH_HUMAN;Protein LLP homolog OS=Homo sapiens OX=9606 GN=LLPH PE=1 SV=1,5,2,3,3.0418,2.0123,1.8984,1.2125693388508063,0.022295943434597596,0.06821767287419968
Q9BRX2,sp|Q9BRX2|PELO_HUMAN,sp|Q9BRX2|PELO_HUMAN;Protein pelota homolog OS=Homo sapiens OX=9606 GN=PELO PE=1 SV=2,0,2,4,,0.88915,0.77321,,,
Q9BSC4,sp|Q9BSC4|NOL10_HUMAN,sp|Q9BSC4|NOL10_HUMAN;Nucleolar protein 10 OS=Homo sapiens OX=9606 GN=NOL10 PE=1 SV=1,22,23,22,1.5565,1.3054,1.6961,0.6034384238820538,0.010470340279868802,0.042814361738473417
Q9BSD7,sp|Q9BSD7|NTPCR_HUMAN,sp|Q9BSD7|NTPCR_HUMAN;Cancer-related nucleoside-triphosphatase OS=Homo sapiens OX=9606 GN=NTPCR PE=1 SV=1,3,2,2,1.8776,1.3599,0.79913,0.4281888538385424,0.3293806364652634,0.4496998441657976
Q9BSF4,sp|Q9BSF4|TIM29_HUMAN,sp|Q9BSF4|TIM29_HUMAN;Mitochondrial import inner membrane translocase subunit Tim29 OS=Homo sapiens OX=9606 GN=TIMM29 PE=1 SV=2,1,0,0,,,,,,
Q9BSJ2,sp|Q9BSJ2|GCP2_HUMAN,sp|Q9BSJ2|GCP2_HUMAN;Gamma-tubulin complex component 2 OS=Homo sapiens OX=9606 GN=TUBGCP2 PE=1 SV=2,1,1,1,,,,,,
Q9BSJ8,sp|Q9BSJ8|ESYT1_HUMAN,sp|Q9BSJ8|ESYT1_HUMAN;Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1,1,1,0,,,,,,
Q9BT17,sp|Q9BT17|MTG1_HUMAN,sp|Q9BT17|MTG1_HUMAN;Mitochondrial ribosome-associated GTPase 1 OS=Homo sapiens OX=9606 GN=MTG1 PE=1 SV=2,1,0,2,,,,,,
Q9BTC0,sp|Q9BTC0|DIDO1_HUMAN,sp|Q9BTC0|DIDO1_HUMAN;Death-inducer obliterator 1 OS=Homo sapiens OX=9606 GN=DIDO1 PE=1 SV=5,3,4,4,0.66781,0.80635,0.89121,-0.34289662776380914,0.031401496808027604,0.08476351752755164
Q9BTE3,sp|Q9BTE3|MCMBP_HUMAN,sp|Q9BTE3|MCMBP_HUMAN;Mini-chromosome maintenance complex-binding protein OS=Homo sapiens OX=9606 GN=MCMBP PE=1 SV=2,2,3,3,0.75387,0.77809,0.55501,-0.5235526386816277,0.012580393086765116,0.04833211483566505
Q9BTE7,sp|Q9BTE7|DCNL5_HUMAN,sp|Q9BTE7|DCNL5_HUMAN;DCN1-like protein 5 OS=Homo sapiens OX=9606 GN=DCUN1D5 PE=1 SV=1,4,4,4,2.6606,1.9739,1.0247,0.9156356234303134,0.1349881326477728,0.23655249970962328
Q9BTX1,sp|Q9BTX1|NDC1_HUMAN,sp|Q9BTX1|NDC1_HUMAN;Nucleoporin NDC1 OS=Homo sapiens OX=9606 GN=NDC1 PE=1 SV=2,2,1,2,1.2166,,,,,
Q9BU76,sp|Q9BU76|MMTA2_HUMAN,sp|Q9BU76|MMTA2_HUMAN;Multiple myeloma tumor-associated protein 2 OS=Homo sapiens OX=9606 GN=MMTAG2 PE=1 SV=1,16,16,14,3.2002,2.5173,1.8519,1.3352164466059866,0.0173471985933292,0.05763816251528688
Q9BUA3,sp|Q9BUA3|SPNDC_HUMAN,sp|Q9BUA3|SPNDC_HUMAN;Spindlin interactor and repressor of chromatin-binding protein OS=Homo sapiens OX=9606 GN=SPINDOC PE=1 SV=3,0,1,0,,,,,,
Q9BUJ2,sp|Q9BUJ2|HNRL1_HUMAN,sp|Q9BUJ2|HNRL1_HUMAN;Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2,15,18,21,0.79123,0.91098,0.96599,-0.16909569019794116,0.09866220521405998,0.18606160161372956
Q9BUL5,sp|Q9BUL5|PHF23_HUMAN,sp|Q9BUL5|PHF23_HUMAN;PHD finger protein 23 OS=Homo sapiens OX=9606 GN=PHF23 PE=1 SV=1,2,1,1,0.92588,,,,,
Q9BUQ8,sp|Q9BUQ8|DDX23_HUMAN,sp|Q9BUQ8|DDX23_HUMAN;Probable ATP-dependent RNA helicase DDX23 OS=Homo sapiens OX=9606 GN=DDX23 PE=1 SV=3,1,1,0,,,,,,
Q9BV10,sp|Q9BV10|ALG12_HUMAN,"sp|Q9BV10|ALG12_HUMAN;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase OS=Homo sapiens OX=9606 GN=ALG12 PE=1 SV=1",0,1,0,,,,,,
Q9BV38,sp|Q9BV38|WDR18_HUMAN,sp|Q9BV38|WDR18_HUMAN;WD repeat-containing protein 18 OS=Homo sapiens OX=9606 GN=WDR18 PE=1 SV=2,4,6,5,1.9288,1.9379,1.5853,0.8618230614219662,0.00214219140340423,0.018625790518019936
Q9BVI4,sp|Q9BVI4|NOC4L_HUMAN,sp|Q9BVI4|NOC4L_HUMAN;Nucleolar complex protein 4 homolog OS=Homo sapiens OX=9606 GN=NOC4L PE=1 SV=1,4,2,3,1.1236,0.96225,1.4504,0.23725777090037184,0.28113197618501706,0.3963380458106587
Q9BVJ6,sp|Q9BVJ6|UT14A_HUMAN,sp|Q9BVJ6|UT14A_HUMAN;U3 small nucleolar RNA-associated protein 14 homolog A OS=Homo sapiens OX=9606 GN=UTP14A PE=1 SV=1,45,48,44,0.74482,0.75393,0.92087,-0.3101820098999778,0.0277684298221558,0.07904194579779421
Q9BVK2,sp|Q9BVK2|ALG8_HUMAN,"sp|Q9BVK2|ALG8_HUMAN;Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase OS=Homo sapiens OX=9606 GN=ALG8 PE=1 SV=2",2,1,1,,,,,,
Q9BVK8,sp|Q9BVK8|TM147_HUMAN,sp|Q9BVK8|TM147_HUMAN;BOS complex subunit TMEM147 OS=Homo sapiens OX=9606 GN=TMEM147 PE=1 SV=1,1,0,0,,,,,,
Q9BVP2,sp|Q9BVP2|GNL3_HUMAN,sp|Q9BVP2|GNL3_HUMAN;Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,15,15,16,1.0559,0.81194,0.99994,-0.06502814790971581,0.5824549340650602,0.699284557467645
Q9BW27,sp|Q9BW27|NUP85_HUMAN,sp|Q9BW27|NUP85_HUMAN;Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1,2,4,4,0.94179,0.85223,1.0448,-0.07967112518476353,0.38888359468103884,0.5147721942412469
Q9BW60,sp|Q9BW60|ELOV1_HUMAN,sp|Q9BW60|ELOV1_HUMAN;Very long chain fatty acid elongase 1 OS=Homo sapiens OX=9606 GN=ELOVL1 PE=1 SV=1,1,1,0,,,,,,
Q9BWC9,sp|Q9BWC9|CC106_HUMAN,sp|Q9BWC9|CC106_HUMAN;Coiled-coil domain-containing protein 106 OS=Homo sapiens OX=9606 GN=CCDC106 PE=1 SV=1,0,0,1,,,,,,
Q9BWF2,sp|Q9BWF2|TRAIP_HUMAN,sp|Q9BWF2|TRAIP_HUMAN;E3 ubiquitin-protein ligase TRAIP OS=Homo sapiens OX=9606 GN=TRAIP PE=1 SV=1,4,3,2,0.89164,0.99382,1.1331,0.008897977203426189,0.9338004600807409,0.9524109417351191
Q9BWF3,sp|Q9BWF3|RBM4_HUMAN;sp|Q9BQ04|RBM4B_HUMAN,sp|Q9BWF3|RBM4_HUMAN;RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;sp|Q9BQ04|RBM4B_HUMAN;RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=RBM4B PE=1 SV=1,3,2,5,1.1806,1.0027,0.96864,0.07127757134269569,0.48388903897016605,0.6092871130935322
Q9BQ04,sp|Q9BWF3|RBM4_HUMAN;sp|Q9BQ04|RBM4B_HUMAN,sp|Q9BWF3|RBM4_HUMAN;RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;sp|Q9BQ04|RBM4B_HUMAN;RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=RBM4B PE=1 SV=1,3,2,5,1.1806,1.0027,0.96864,0.07127757134269569,0.48388903897016605,0.6092871130935322
Q9BWG6,sp|Q9BWG6|SCNM1_HUMAN,sp|Q9BWG6|SCNM1_HUMAN;Sodium channel modifier 1 OS=Homo sapiens OX=9606 GN=SCNM1 PE=1 SV=1,4,3,6,0.36552,0.74702,0.8298,-0.6271667390063823,0.06925485755168974,0.14319734354698055
Q9BWT3,sp|Q9BWT3|PAPOG_HUMAN,sp|Q9BWT3|PAPOG_HUMAN;Poly(A) polymerase gamma OS=Homo sapiens OX=9606 GN=PAPOLG PE=1 SV=2,1,1,2,,,1.1468,,,
Q9BWU0,sp|Q9BWU0|NADAP_HUMAN,sp|Q9BWU0|NADAP_HUMAN;Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=2,2,0,1,,,,,,
Q9Y467,sp|Q9Y467|SALL2_HUMAN;sp|Q9BXA9|SALL3_HUMAN;sp|Q9NSC2|SALL1_HUMAN,sp|Q9Y467|SALL2_HUMAN;Sal-like protein 2 OS=Homo sapiens OX=9606 GN=SALL2 PE=1 SV=5;sp|Q9BXA9|SALL3_HUMAN;Sal-like protein 3 OS=Homo sapiens OX=9606 GN=SALL3 PE=1 SV=2;sp|Q9NSC2|SALL1_HUMAN;Sal-like protein 1 OS=Homo sapiens OX=9606 GN=SALL1 PE=1 SV=2,0,1,1,,,,,,
Q9BXA9,sp|Q9Y467|SALL2_HUMAN;sp|Q9BXA9|SALL3_HUMAN;sp|Q9NSC2|SALL1_HUMAN,sp|Q9Y467|SALL2_HUMAN;Sal-like protein 2 OS=Homo sapiens OX=9606 GN=SALL2 PE=1 SV=5;sp|Q9BXA9|SALL3_HUMAN;Sal-like protein 3 OS=Homo sapiens OX=9606 GN=SALL3 PE=1 SV=2;sp|Q9NSC2|SALL1_HUMAN;Sal-like protein 1 OS=Homo sapiens OX=9606 GN=SALL1 PE=1 SV=2,0,1,1,,,,,,
Q9NSC2,sp|Q9Y467|SALL2_HUMAN;sp|Q9BXA9|SALL3_HUMAN;sp|Q9NSC2|SALL1_HUMAN,sp|Q9Y467|SALL2_HUMAN;Sal-like protein 2 OS=Homo sapiens OX=9606 GN=SALL2 PE=1 SV=5;sp|Q9BXA9|SALL3_HUMAN;Sal-like protein 3 OS=Homo sapiens OX=9606 GN=SALL3 PE=1 SV=2;sp|Q9NSC2|SALL1_HUMAN;Sal-like protein 1 OS=Homo sapiens OX=9606 GN=SALL1 PE=1 SV=2,0,1,1,,,,,,
Q9BXJ9,sp|Q9BXJ9|NAA15_HUMAN;sp|Q6N069|NAA16_HUMAN,"sp|Q9BXJ9|NAA15_HUMAN;N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1;sp|Q6N069|NAA16_HUMAN;N-alpha-acetyltransferase 16, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA16 PE=1 SV=2",6,3,4,1.0171,,0.92941,,,
Q6N069,sp|Q9BXJ9|NAA15_HUMAN;sp|Q6N069|NAA16_HUMAN,"sp|Q9BXJ9|NAA15_HUMAN;N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1;sp|Q6N069|NAA16_HUMAN;N-alpha-acetyltransferase 16, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA16 PE=1 SV=2",6,3,4,1.0171,,0.92941,,,
Q9BXS6,sp|Q9BXS6|NUSAP_HUMAN,sp|Q9BXS6|NUSAP_HUMAN;Nucleolar and spindle-associated protein 1 OS=Homo sapiens OX=9606 GN=NUSAP1 PE=1 SV=1,1,3,2,,0.94497,1.2337,,,
