Entry,Majority protein IDs,Unique peptides R1,Unique peptides R2,Unique peptides R3,Ratio H/L normalized R1,Ratio H/L normalized R2,Ratio H/L normalized R3,Log2FC,Pvalue,FDR,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q9H3U1,sp|Q9H3U1|UN45A_HUMAN,5,4,3,1.0737,1.1459,0.75833,-0.0106526587688351,0.953669843708186,0.968251951410146,reviewed,UN45A_HUMAN,Protein unc-45 homolog A (Unc-45A) (GCUNC-45) (Smooth muscle cell-associated protein 1) (SMAP-1),UNC45A SMAP1,Homo sapiens (Human),944
Q9H444,sp|Q9H444|CHM4B_HUMAN,2,2,2,1.8286,1.795,0.63328,0.5048339208889439,0.3464254865344853,0.4510323981547024,reviewed,CHM4B_HUMAN,Charged multivesicular body protein 4b (Chromatin-modifying protein 4b) (CHMP4b) (SNF7 homolog associated with Alix 1) (SNF7-2) (hSnf7-2) (Vacuolar protein sorting-associated protein 32-2) (Vps32-2) (hVps32-2),CHMP4B C20orf178 SHAX1,Homo sapiens (Human),224
Q9H4L4,sp|Q9H4L4|SENP3_HUMAN,6,6,6,0.93026,1.0116,1.0473,-0.0052223788712208,0.9219261518030714,0.9497508309602182,reviewed,SENP3_HUMAN,Sentrin-specific protease 3 (EC 3.4.22.-) (SUMO-1-specific protease 3) (Sentrin/SUMO-specific protease SENP3),SENP3 SSP3 SUSP3,Homo sapiens (Human),574
Q9H501,sp|Q9H501|ESF1_HUMAN,36,39,33,1.2697,1.1179,1.0476,0.1954315955881676,0.0912718907747143,0.1609710775230342,reviewed,ESF1_HUMAN,ESF1 homolog (ABT1-associated protein),ESF1 ABTAP C20orf6 HDCMC28P,Homo sapiens (Human),851
Q9H583,sp|Q9H583|HEAT1_HUMAN,35,34,40,0.71614,0.81616,0.93333,-0.2830061799807064,0.0469600652140878,0.099304086949536,reviewed,HEAT1_HUMAN,"HEAT repeat-containing protein 1 (Protein BAP28) (U3 small nucleolar RNA-associated protein 10 homolog) [Cleaved into: HEAT repeat-containing protein 1, N-terminally processed]",HEATR1 BAP28 UTP10,Homo sapiens (Human),2144
Q9H5V9,sp|Q9H5V9|STEEP_HUMAN,10,12,10,2.4497,2.1989,1.7032,1.082202986137743,0.0070115810251416,0.0266039417182518,reviewed,STEEP_HUMAN,STING ER exit protein (STEEP),STEEP1 CXorf56,Homo sapiens (Human),222
Q9H6F5,sp|Q9H6F5|CCD86_HUMAN,2,2,4,0.59587,0.82001,0.98469,-0.3215854954972185,0.1508644823301289,0.2335058654247216,reviewed,CCD86_HUMAN,Coiled-coil domain-containing protein 86 (Cytokine-induced protein with coiled-coil domain),CCDC86 CYCLON,Homo sapiens (Human),360
Q9H6R4,sp|Q9H6R4|NOL6_HUMAN,38,46,42,1.7866,1.6596,1.8429,0.8180597516745898,0.0001478527272453,0.0030679440903405,reviewed,NOL6_HUMAN,Nucleolar protein 6 (Nucleolar RNA-associated protein) (Nrap),NOL6,Homo sapiens (Human),1146
Q9H6Y2,sp|Q9H6Y2|WDR55_HUMAN,3,4,4,1.9538,1.7106,1.3472,0.7403087700748034,0.0190316819841,0.0528746311190059,reviewed,WDR55_HUMAN,WD repeat-containing protein 55,WDR55,Homo sapiens (Human),383
Q9H8H2,sp|Q9H8H2|DDX31_HUMAN,14,14,12,0.80678,0.71071,0.83363,-0.3516143254108833,0.004403388847926,0.0197557445609653,reviewed,DDX31_HUMAN,ATP-dependent DNA helicase DDX31 (EC 5.6.2.-) (DEAD box protein 31) (Helicain) (Probable ATP-dependent RNA helicase DDX31) (EC 3.6.4.13),DDX31,Homo sapiens (Human),851
Q9H8V3,sp|Q9H8V3|ECT2_HUMAN,9,4,2,0.68143,1.0708,0.85851,-0.2005037119282691,0.3131935220810136,0.4150908156922017,reviewed,ECT2_HUMAN,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),ECT2,Homo sapiens (Human),914
Q9H910,sp|Q9H910|JUPI2_HUMAN,4,7,6,2.3662,2.1095,1.8963,1.0867837661420667,0.0011643252782977,0.0086866515144908,reviewed,JUPI2_HUMAN,Jupiter microtubule associated homolog 2 (Hematological and neurological expressed 1-like protein) (HN1-like protein),JPT2 C16orf34 HN1L L11,Homo sapiens (Human),190
Q9H9A6,sp|Q9H9A6|LRC40_HUMAN,9,4,2,0.94341,0.96641,0.79967,-0.1469411781873718,0.1370108410214605,0.21567852268613,reviewed,LRC40_HUMAN,Leucine-rich repeat-containing protein 40,LRRC40,Homo sapiens (Human),602
Q9H9B4,sp|Q9H9B4|SFXN1_HUMAN,5,7,8,0.62687,0.73232,0.87383,-0.4259663280329586,0.0233034875937864,0.0614028403264848,reviewed,SFXN1_HUMAN,Sideroflexin-1,SFXN1,Homo sapiens (Human),322
Q9H9L3,sp|Q9H9L3|I20L2_HUMAN,10,14,13,1.746,1.619,2.0347,0.8479167546039925,0.0028838850940824,0.0158256173757914,reviewed,I20L2_HUMAN,Interferon-stimulated 20 kDa exonuclease-like 2 (EC 3.1.-.-),ISG20L2 HSD-38 HSD38,Homo sapiens (Human),353
Q9HAV4,sp|Q9HAV4|XPO5_HUMAN,5,6,7,1.229,1.3994,0.95649,0.2569663507334378,0.2051877327352425,0.2955415499700674,reviewed,XPO5_HUMAN,Exportin-5 (Exp5) (Ran-binding protein 21),XPO5 KIAA1291 RANBP21,Homo sapiens (Human),1204
Q9HCS7,sp|Q9HCS7|SYF1_HUMAN,19,17,18,0.46629,0.48157,0.52315,-1.028155446581594,7.353702566479556e-06,0.0006103573130178,reviewed,SYF1_HUMAN,Pre-mRNA-splicing factor SYF1 (Protein HCNP) (XPA-binding protein 2),XAB2 HCNP KIAA1177 SYF1 PP3898,Homo sapiens (Human),855
Q9NPI1,sp|Q9NPI1|BRD7_HUMAN,5,4,2,1.0509,1.5701,2.0911,0.6514076555892455,0.1301548569424164,0.2082477711078663,reviewed,BRD7_HUMAN,Bromodomain-containing protein 7 (75 kDa bromodomain protein) (Protein CELTIX-1),BRD7 BP75 CELTIX1,Homo sapiens (Human),651
Q9NQ55,sp|Q9NQ55|SSF1_HUMAN,6,8,8,1.1304,1.083,1.2927,0.2249046441060901,0.0565653328244908,0.1134724501373472,reviewed,SSF1_HUMAN,Suppressor of SWI4 1 homolog (Ssf-1) (Brix domain-containing protein 3) (Peter Pan homolog),PPAN BXDC3 SSF1,Homo sapiens (Human),473
Q9NQS7,sp|Q9NQS7|INCE_HUMAN,20,22,20,0.70938,0.63223,0.6106,-0.6198542481979602,0.0003102981733883,0.0042924580652055,reviewed,INCE_HUMAN,Inner centromere protein,INCENP,Homo sapiens (Human),918
Q9NQZ2,sp|Q9NQZ2|SAS10_HUMAN,7,9,10,1.6168,1.3044,1.6181,0.5975073376780045,0.0079460361395329,0.0279236213737192,reviewed,SAS10_HUMAN,Something about silencing protein 10 (Charged amino acid-rich leucine zipper 1) (CRL1) (Disrupter of silencing SAS10) (UTP3 homolog),UTP3 CRLZ1 SAS10,Homo sapiens (Human),479
Q9NR30,sp|Q9NR30|DDX21_HUMAN,34,40,39,0.91872,0.82774,1.3054,0.0247262812617806,0.911716274082964,0.9473859248686824,reviewed,DDX21_HUMAN,Nucleolar RNA helicase 2 (EC 3.6.4.13) (DEAD box protein 21) (Gu-alpha) (Nucleolar RNA helicase Gu) (Nucleolar RNA helicase II) (RH II/Gu),DDX21,Homo sapiens (Human),783
Q9NRN7,sp|Q9NRN7|ADPPT_HUMAN,9,9,8,2.3914,2.1358,1.5142,1.0099204095930645,0.0176576168566172,0.0499709123294833,reviewed,ADPPT_HUMAN,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (EC 2.7.8.7) (4'-phosphopantetheinyl transferase) (Alpha-aminoadipic semialdehyde dehydrogenase-phosphopantetheinyl transferase) (AASD-PPT) (LYS5 ortholog),AASDHPPT CGI-80 HAH-P HSPC223 x0005,Homo sapiens (Human),309
Q9NRX1,sp|Q9NRX1|PNO1_HUMAN,2,3,3,0.88324,1.0266,0.75478,-0.1710326950179996,0.2275534090056531,0.3214797097441568,reviewed,PNO1_HUMAN,RNA-binding protein PNO1 (Partner of NOB1),PNO1,Homo sapiens (Human),252
Q9NRZ9,sp|Q9NRZ9|HELLS_HUMAN,42,41,36,0.56757,0.48936,0.36097,-1.0812067132716574,0.0009374086351852,0.0078724946029405,reviewed,HELLS_HUMAN,Lymphoid-specific helicase (EC 3.6.4.-) (Proliferation-associated SNF2-like protein) (SWI/SNF2-related matrix-associated actin-dependent regulator of chromatin subfamily A member 6),HELLS PASG SMARCA6 Nbla10143,Homo sapiens (Human),838
Q9NSI2,sp|Q9NSI2|SLX9_HUMAN,7,7,8,1.9788,1.6926,1.1897,0.6963203120764268,0.0546708585536527,0.110004394180683,reviewed,SLX9_HUMAN,Ribosome biogenesis protein SLX9 homolog,SLX9 C21orf70 FAM207A PRED56,Homo sapiens (Human),230
Q9NTI5,sp|Q9NTI5|PDS5B_HUMAN,10,12,11,0.80978,0.93132,1.1373,-0.0596954090191233,0.6933473062595984,0.7685853278069672,reviewed,PDS5B_HUMAN,Sister chromatid cohesion protein PDS5 homolog B (Androgen-induced proliferation inhibitor) (Androgen-induced prostate proliferative shutoff-associated protein AS3),PDS5B APRIN AS3 KIAA0979,Homo sapiens (Human),1447
Q9NU22,sp|Q9NU22|MDN1_HUMAN,12,14,18,0.81011,0.99132,0.95764,-0.1207804411406021,0.2224357666078027,0.3162684133352912,reviewed,MDN1_HUMAN,Midasin (Dynein-related AAA-ATPase MDN1) (MIDAS-containing protein),MDN1 KIAA0301,Homo sapiens (Human),5596
Q9NV06,sp|Q9NV06|DCA13_HUMAN,11,9,11,1.598,1.3381,0.99272,0.3891335711080108,0.1521369570785889,0.2343826902556451,reviewed,DCA13_HUMAN,DDB1- and CUL4-associated factor 13 (WD repeat and SOF domain-containing protein 1),DCAF13 WDSOF1 HSPC064,Homo sapiens (Human),445
Q9NV31,sp|Q9NV31|IMP3_HUMAN,2,5,3,1.0596,1.1915,1.4408,0.2994009754862753,0.1080251418528017,0.1793217354756509,reviewed,IMP3_HUMAN,U3 small nucleolar ribonucleoprotein protein IMP3 (U3 snoRNP protein IMP3) (BRMS2),IMP3 C15orf12 MRPS4,Homo sapiens (Human),184
Q9NVI1,sp|Q9NVI1|FANCI_HUMAN,8,9,8,0.82401,0.7542,0.64722,-0.4308783786059343,0.0073737852027463,0.0272010743034642,reviewed,FANCI_HUMAN,Fanconi anemia group I protein (Protein FACI),FANCI KIAA1794,Homo sapiens (Human),1328
Q9NVN8,sp|Q9NVN8|GNL3L_HUMAN,6,5,3,1.0518,0.89582,1.1669,0.0540473360499984,0.6524069277068881,0.7292898989854776,reviewed,GNL3L_HUMAN,Guanine nucleotide-binding protein-like 3-like protein,GNL3L,Homo sapiens (Human),582
Q9NVP1,sp|Q9NVP1|DDX18_HUMAN,33,35,34,1.188,1.0674,1.4089,0.2885751224720372,0.0911623955676444,0.1609710775230342,reviewed,DDX18_HUMAN,ATP-dependent RNA helicase DDX18 (EC 3.6.4.13) (DEAD box protein 18) (Myc-regulated DEAD box protein) (MrDb),DDX18 cPERP-D,Homo sapiens (Human),670
Q9NVU7,sp|Q9NVU7|SDA1_HUMAN,3,3,4,1.2485,1.0085,0.95,0.0962618530584034,0.4919739923246337,0.5792034235878666,reviewed,SDA1_HUMAN,Protein SDA1 homolog (Nucleolar protein 130) (SDA1 domain-containing protein 1) (hSDA),SDAD1 NUC130,Homo sapiens (Human),687
Q9NW13,sp|Q9NW13|RBM28_HUMAN,31,31,34,1.0286,0.9839,1.1007,0.0534357615146978,0.329619656447471,0.4325443713065627,reviewed,RBM28_HUMAN,RNA-binding protein 28 (RNA-binding motif protein 28),RBM28,Homo sapiens (Human),759
Q9NW64,sp|Q9NW64|RBM22_HUMAN,11,10,12,1.9211,1.7363,1.103,0.6661203025958312,0.0769152012176882,0.1395401464714344,reviewed,RBM22_HUMAN,Pre-mRNA-splicing factor RBM22 (RNA-binding motif protein 22) (Zinc finger CCCH domain-containing protein 16),RBM22 ZC3H16 199G4,Homo sapiens (Human),420
Q9NW82,sp|Q9NW82|WDR70_HUMAN,7,8,3,1.3902,1.4254,0.7282,0.2403346846756961,0.468851810189029,0.5579168494005651,reviewed,WDR70_HUMAN,WD repeat-containing protein 70,WDR70,Homo sapiens (Human),654
Q9NWT1,sp|Q9NWT1|PK1IP_HUMAN,2,2,7,0.9508,0.66044,1.9154,0.2333318120085552,0.667556292993057,0.7437204338043454,reviewed,PK1IP_HUMAN,p21-activated protein kinase-interacting protein 1 (PAK/PLC-interacting protein 1) (hPIP1) (PAK1-interacting protein 1) (WD repeat-containing protein 84),PAK1IP1 PIP1 WDR84,Homo sapiens (Human),392
Q9NX24,sp|Q9NX24|NHP2_HUMAN,4,2,5,1.2771,1.1121,2.1355,0.5928596400138813,0.1843926028709081,0.2726580264248701,reviewed,NHP2_HUMAN,H/ACA ribonucleoprotein complex subunit 2 (Nucleolar protein family A member 2) (snoRNP protein NHP2),NHP2 NOLA2 HSPC286,Homo sapiens (Human),153
Q9NX58,sp|Q9NX58|LYAR_HUMAN,26,30,30,0.91616,0.99503,1.3289,0.1110713866944058,0.5613264210237523,0.6448455770930303,reviewed,LYAR_HUMAN,Cell growth-regulating nucleolar protein,LYAR PNAS-5,Homo sapiens (Human),379
Q9NXE8,sp|Q9NXE8|CWC25_HUMAN,3,4,5,1.7537,1.7105,2.3689,0.9593003065468316,0.0113225215310544,0.0350426919881576,reviewed,CWC25_HUMAN,Pre-mRNA-splicing factor CWC25 homolog (Coiled-coil domain-containing protein 49) (Spliceosome-associated protein homolog CWC25),CWC25 CCDC49,Homo sapiens (Human),425
Q9NXF1,sp|Q9NXF1|TEX10_HUMAN,27,29,24,1.0406,0.98459,1.3575,0.1732084695070917,0.3335722840963053,0.4368678434712954,reviewed,TEX10_HUMAN,Testis-expressed protein 10,TEX10 L18 Nbla10363,Homo sapiens (Human),929
Q9NY61,sp|Q9NY61|AATF_HUMAN,11,15,14,0.71408,0.58141,0.48578,-0.7520562879661928,0.0035731150469777,0.0181274656453147,reviewed,AATF_HUMAN,Protein AATF (Apoptosis-antagonizing transcription factor) (Rb-binding protein Che-1),AATF CHE1 DED HSPC277,Homo sapiens (Human),560
Q9NY93,sp|Q9NY93|DDX56_HUMAN,7,9,10,0.88321,0.8971,1.1414,-0.038149512971534,0.771155930316136,0.8219061600801193,reviewed,DDX56_HUMAN,Probable ATP-dependent RNA helicase DDX56 (EC 3.6.4.13) (ATP-dependent 61 kDa nucleolar RNA helicase) (DEAD box protein 21) (DEAD box protein 56),DDX56 DDX21 NOH61,Homo sapiens (Human),547
Q9NYF8,sp|Q9NYF8|BCLF1_HUMAN,10,7,7,0.70763,0.58159,0.67198,-0.6132258339849201,0.0007654334970712,0.007326161757894,reviewed,BCLF1_HUMAN,Bcl-2-associated transcription factor 1 (Btf) (BCLAF1 and THRAP3 family member 1),BCLAF1 BTF KIAA0164,Homo sapiens (Human),920
Q9NYP9,sp|Q9NYP9|MS18A_HUMAN,4,5,4,1.593,1.0847,1.0801,0.3249257840553209,0.21194728175348,0.3020021353740573,reviewed,MS18A_HUMAN,Protein Mis18-alpha (FAPP1-associated protein 1),MIS18A C21orf45 C21orf46 FASP1,Homo sapiens (Human),233
Q9NZ01,sp|Q9NZ01|TECR_HUMAN,7,6,7,0.68057,0.76206,0.944,-0.3299875784323264,0.0584474319173851,0.1158480441586381,reviewed,TECR_HUMAN,"Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)",TECR GPSN2 SC2,Homo sapiens (Human),308
Q9NZI8,sp|Q9NZI8|IF2B1_HUMAN,7,7,11,0.74894,0.80824,0.82544,-0.3324136238177637,0.0008879818733276,0.0078615995185277,reviewed,IF2B1_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 1 (IGF2 mRNA-binding protein 1) (IMP-1) (IMP1) (Coding region determinant-binding protein) (CRD-BP) (IGF-II mRNA-binding protein 1) (VICKZ family member 1) (Zipcode-binding protein 1) (ZBP-1),IGF2BP1 CRDBP VICKZ1 ZBP1,Homo sapiens (Human),577
Q9NZM5,sp|Q9NZM5|NOP53_HUMAN,9,8,10,1.8281,1.4746,1.7633,0.7558845763292577,0.0031730768582205,0.0169913147891808,reviewed,NOP53_HUMAN,Ribosome biogenesis protein NOP53 (Glioma tumor suppressor candidate region gene 2 protein) (Protein interacting with carboxyl terminus 1) (PICT-1) (p60),NOP53 GLT GLTSCR2 PICT1,Homo sapiens (Human),478
Q9P031,sp|Q9P031|TAP26_HUMAN,5,9,6,1.8948,1.6678,1.9267,0.8716596865937147,0.0005243698976586,0.005803026867422,reviewed,TAP26_HUMAN,Thyroid transcription factor 1-associated protein 26 (TTF-1-associated protein 26) (Coiled-coil domain-containing protein 59) (TTF-1-associated protein BR2),CCDC59 BR22 TAP26 HSPC128,Homo sapiens (Human),241
Q9P035,sp|Q9P035|HACD3_HUMAN,6,9,10,0.66748,0.73831,0.90048,-0.3794010784258648,0.0284847745891172,0.0692816495500873,reviewed,HACD3_HUMAN,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 3) (HACD3) (Butyrate-induced protein 1) (B-ind1) (hB-ind1) (Protein-tyrosine phosphatase-like A domain-containing protein 1),HACD3 BIND1 PTPLAD1,Homo sapiens (Human),362
Q9P258,sp|Q9P258|RCC2_HUMAN,5,6,3,1.7638,1.2969,1.3734,0.5636788062177712,0.0297555772590904,0.0713274487365922,reviewed,RCC2_HUMAN,Protein RCC2 (RCC1-like protein TD-60) (Telophase disk protein of 60 kDa),RCC2 KIAA1470 TD60,Homo sapiens (Human),522
Q9P275,sp|Q9P275|UBP36_HUMAN,22,31,29,1.5318,1.3734,1.738,0.630156923796139,0.0065645352072108,0.0258931294904773,reviewed,UBP36_HUMAN,Ubiquitin carboxyl-terminal hydrolase 36 (EC 2.3.2.-) (EC 3.4.19.12) (Deubiquitinating enzyme 36) (Ubiquitin thioesterase 36) (Ubiquitin-specific-processing protease 36),USP36 KIAA1453,Homo sapiens (Human),1123
Q9P2D1,sp|Q9P2D1|CHD7_HUMAN,4,4,2,0.81825,0.98244,1.2322,0.0157306730298012,0.9317935352604974,0.95429385142191,reviewed,CHD7_HUMAN,Chromodomain-helicase-DNA-binding protein 7 (CHD-7) (EC 3.6.4.12) (ATP-dependent helicase CHD7),CHD7 KIAA1416,Homo sapiens (Human),2997
Q9P2J5,sp|Q9P2J5|SYLC_HUMAN,12,13,14,0.90448,0.91304,0.76267,-0.2174851940009249,0.0454710414196983,0.0967717035342298,reviewed,SYLC_HUMAN,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",LARS1 KIAA1352 LARS,Homo sapiens (Human),1176
Q9UBD5,sp|Q9UBD5|ORC3_HUMAN,6,7,4,0.60191,0.46768,0.73055,-0.7368533889153959,0.0062113468437041,0.0248414934246092,reviewed,ORC3_HUMAN,Origin recognition complex subunit 3 (Origin recognition complex subunit Latheo),ORC3 LATHEO ORC3L,Homo sapiens (Human),711
Q9UBF2,sp|Q9UBF2|COPG2_HUMAN,3,3,2,0.85188,0.86513,0.86189,-0.2182066687732326,3.888112923271518e-06,0.000505016707781,reviewed,COPG2_HUMAN,Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP),COPG2,Homo sapiens (Human),871
Q9UBM7,sp|Q9UBM7|DHCR7_HUMAN,4,4,2,0.68113,0.62664,0.92582,-0.4255981131327228,0.0499789483604042,0.1027431012734007,reviewed,DHCR7_HUMAN,7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Delta7-sterol reductase) (Sterol Delta(7)-reductase) (Sterol reductase SR-2),DHCR7 D7SR,Homo sapiens (Human),475
Q9UBU9,sp|Q9UBU9|NXF1_HUMAN,5,3,3,0.75216,0.70117,0.80607,-0.4090227953151132,0.0012328169724741,0.0089954996672837,reviewed,NXF1_HUMAN,Nuclear RNA export factor 1 (Tip-associated protein) (Tip-associating protein) (mRNA export factor TAP),NXF1 TAP,Homo sapiens (Human),619
Q9UBX3,sp|Q9UBX3|DIC_HUMAN,4,2,3,0.56789,0.74713,0.83391,-0.4813440120446474,0.0223176794742047,0.0592757566834878,reviewed,DIC_HUMAN,Mitochondrial dicarboxylate carrier (DIC) (Solute carrier family 25 member 10),SLC25A10 DIC,Homo sapiens (Human),287
Q9UEE9,sp|Q9UEE9|CFDP1_HUMAN,3,5,5,1.4799,1.1222,0.57065,0.0807713464185188,0.8382879761676186,0.8835289145639663,reviewed,CFDP1_HUMAN,Craniofacial development protein 1 (Bucentaur),CFDP1 BCNT CENP-29,Homo sapiens (Human),299
Q9UEG4,sp|Q9UEG4|ZN629_HUMAN,9,7,7,0.73717,0.73622,0.57881,-0.5477911630765125,0.0038753778039931,0.0188264681466775,reviewed,ZN629_HUMAN,Zinc finger protein 629 (Zinc finger protein 65),ZNF629 KIAA0326 ZNF65,Homo sapiens (Human),869
Q9UG63,sp|Q9UG63|ABCF2_HUMAN,12,15,12,0.92813,0.90923,0.85839,-0.1542757914728572,0.0082187627533504,0.0281931362624051,reviewed,ABCF2_HUMAN,ATP-binding cassette sub-family F member 2 (Iron-inhibited ABC transporter 2),ABCF2 HUSSY-18,Homo sapiens (Human),623
Q9UHB9,sp|Q9UHB9|SRP68_HUMAN,13,8,13,0.87624,1.1442,0.98422,0.0022392475977771,0.9850341399686476,0.9895047941591256,reviewed,SRP68_HUMAN,Signal recognition particle subunit SRP68 (SRP68) (Signal recognition particle 68 kDa protein),SRP68,Homo sapiens (Human),627
Q9UI10,sp|Q9UI10|EI2BD_HUMAN,2,5,4,1.1436,0.99703,0.85843,-0.0004521152812387,0.9971457184623072,0.9986497089878912,reviewed,EI2BD_HUMAN,Translation initiation factor eIF2B subunit delta (eIF2B GDP-GTP exchange factor subunit delta),EIF2B4 EIF2BD,Homo sapiens (Human),523
Q9UI12,sp|Q9UI12|VATH_HUMAN,7,6,5,0.74139,0.85502,0.8346,-0.3034066727923029,0.0056057301178603,0.0235582582168308,reviewed,VATH_HUMAN,V-type proton ATPase subunit H (V-ATPase subunit H) (Nef-binding protein 1) (NBP1) (Protein VMA13 homolog) (V-ATPase 50/57 kDa subunits) (Vacuolar proton pump subunit H) (Vacuolar proton pump subunit SFD),ATP6V1H CGI-11,Homo sapiens (Human),483
Q9UI26,sp|Q9UI26|IPO11_HUMAN,7,8,5,1.0961,1.0549,0.72726,-0.0597655807179084,0.7455452595106249,0.8036396953166476,reviewed,IPO11_HUMAN,Importin-11 (Imp11) (Ran-binding protein 11) (RanBP11),IPO11 RANBP11,Homo sapiens (Human),975
Q9UIF9,sp|Q9UIF9|BAZ2A_HUMAN,22,28,21,1.0563,1.0685,1.2722,0.1792987174959577,0.1317682827921278,0.2098180809927407,reviewed,BAZ2A_HUMAN,Bromodomain adjacent to zinc finger domain protein 2A (Transcription termination factor I-interacting protein 5) (TTF-I-interacting protein 5) (Tip5) (hWALp3),BAZ2A KIAA0314 TIP5,Homo sapiens (Human),1905
Q9UIG0,sp|Q9UIG0|BAZ1B_HUMAN,14,11,13,0.79718,0.56535,0.79585,-0.4750136155740523,0.0219504661422002,0.0586681910119257,reviewed,BAZ1B_HUMAN,Tyrosine-protein kinase BAZ1B (EC 2.7.10.2) (Bromodomain adjacent to zinc finger domain protein 1B) (Williams syndrome transcription factor) (Williams-Beuren syndrome chromosomal region 10 protein) (Williams-Beuren syndrome chromosomal region 9 protein) (hWALp2),BAZ1B WBSC10 WBSCR10 WBSCR9 WSTF,Homo sapiens (Human),1483
Q9UK76,sp|Q9UK76|JUPI1_HUMAN,2,3,2,2.0345,1.8878,2.2206,1.033957397202465,0.0004051906575138,0.0049823443812816,reviewed,JUPI1_HUMAN,"Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]",JPT1 ARM2 HN1,Homo sapiens (Human),154
Q9UKN8,sp|Q9UKN8|TF3C4_HUMAN,4,4,3,1.064,1.4232,0.33704,-0.0870998086780652,0.863420048848373,0.9028518306068026,reviewed,TF3C4_HUMAN,General transcription factor 3C polypeptide 4 (EC 2.3.1.48) (TF3C-delta) (Transcription factor IIIC 90 kDa subunit) (TFIIIC 90 kDa subunit) (TFIIIC90) (Transcription factor IIIC subunit delta),GTF3C4,Homo sapiens (Human),822
Q9UKV3,sp|Q9UKV3|ACINU_HUMAN,3,4,3,0.62843,0.79892,0.76703,-0.4511491223615859,0.0068311250324562,0.0262370067888013,reviewed,ACINU_HUMAN,Apoptotic chromatin condensation inducer in the nucleus (Acinus),ACIN1 ACINUS KIAA0670,Homo sapiens (Human),1341
Q9UKX7,sp|Q9UKX7|NUP50_HUMAN,6,4,5,1.1826,0.77006,0.70888,-0.1727012521853578,0.4904452927863777,0.5784292618297598,reviewed,NUP50_HUMAN,Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50),NUP50 NPAP60L PRO1146,Homo sapiens (Human),468
Q9ULW0,sp|Q9ULW0|TPX2_HUMAN,25,30,25,1.2137,0.99861,1.0857,0.1366332725019305,0.1869753617282373,0.2726580264248701,reviewed,TPX2_HUMAN,Targeting protein for Xklp2 (Differentially expressed in cancerous and non-cancerous lung cells 2) (DIL-2) (Hepatocellular carcinoma-associated antigen 519) (Hepatocellular carcinoma-associated antigen 90) (Protein fls353) (Restricted expression proliferation-associated protein 100) (p100),TPX2 C20orf1 C20orf2 DIL2 HCA519,Homo sapiens (Human),747
Q9UM54,sp|Q9UM54|MYO6_HUMAN,11,13,8,2.2507,1.5629,0.88311,0.6466880159151769,0.2252549759812115,0.3195925300246249,reviewed,MYO6_HUMAN,Unconventional myosin-VI (Unconventional myosin-6),MYO6 KIAA0389,Homo sapiens (Human),1294
Q9UNQ2,sp|Q9UNQ2|DIM1_HUMAN,2,4,4,0.44776,0.85261,1.0625,-0.3444222431887144,0.3043842554557103,0.4042222912451833,reviewed,DIM1_HUMAN,"Dimethyladenosine transferase (EC 2.1.1.183) (18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase) (18S rRNA dimethylase) (DIM1 dimethyladenosine transferase 1 homolog) (DIM1 dimethyladenosine transferase 1-like) (S-adenosylmethionine-6-N',N'-adenosyl(rRNA) dimethyltransferase)",DIMT1 DIMT1L HUSSY-05,Homo sapiens (Human),313
Q9UNX4,sp|Q9UNX4|WDR3_HUMAN,21,23,24,0.99507,1.1243,1.4938,0.2683026345881293,0.2431998383583778,0.3378340850836044,reviewed,WDR3_HUMAN,WD repeat-containing protein 3,WDR3,Homo sapiens (Human),943
Q9UPP1,sp|Q9UPP1|PHF8_HUMAN,5,7,5,0.91157,0.80241,1.1469,-0.0685035158303148,0.6718975431495202,0.7473031300691482,reviewed,PHF8_HUMAN,Histone lysine demethylase PHF8 (EC 1.14.11.27) (EC 1.14.11.65) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8),PHF8 KIAA1111 ZNF422,Homo sapiens (Human),1060
